GEO.id,Id
HC04_MOE_VC108,"Foreign born; Born in South Central Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC05_EST_VC108,"Foreign born; Born in South Eastern Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC05_MOE_VC108,"Foreign born; Born in South Eastern Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC06_EST_VC108,"Foreign born; Born in Western Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC06_MOE_VC108,"Foreign born; Born in Western Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC01_EST_VC110,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC01_MOE_VC110,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC02_EST_VC110,"Foreign born; Born in Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC02_MOE_VC110,"Foreign born; Born in Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC03_EST_VC110,"Foreign born; Born in Eastern Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC03_MOE_VC110,"Foreign born; Born in Eastern Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC04_EST_VC110,"Foreign born; Born in South Central Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC04_MOE_VC110,"Foreign born; Born in South Central Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC05_EST_VC110,"Foreign born; Born in South Eastern Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC05_MOE_VC110,"Foreign born; Born in South Eastern Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC06_EST_VC110,"Foreign born; Born in Western Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC06_MOE_VC110,"Foreign born; Born in Western Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC01_EST_VC111,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC01_MOE_VC111,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC02_EST_VC111,"Foreign born; Born in Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC02_MOE_VC111,"Foreign born; Born in Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC03_EST_VC111,"Foreign born; Born in Eastern Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC03_MOE_VC111,"Foreign born; Born in Eastern Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC04_EST_VC111,"Foreign born; Born in South Central Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC04_MOE_VC111,"Foreign born; Born in South Central Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC05_EST_VC111,"Foreign born; Born in South Eastern Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC05_MOE_VC111,"Foreign born; Born in South Eastern Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC06_EST_VC111,"Foreign born; Born in Western Asia; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC06_MOE_VC111,"Foreign born; Born in Western Asia; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC01_EST_VC113,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC01_MOE_VC113,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC02_EST_VC113,Foreign born; Born in Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC02_MOE_VC113,Foreign born; Born in Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC03_EST_VC113,Foreign born; Born in Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC03_MOE_VC113,Foreign born; Born in Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC04_EST_VC113,Foreign born; Born in South Central Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC04_MOE_VC113,Foreign born; Born in South Central Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC05_EST_VC113,Foreign born; Born in South Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC05_MOE_VC113,Foreign born; Born in South Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC06_EST_VC113,Foreign born; Born in Western Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC06_MOE_VC113,Foreign born; Born in Western Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households
HC01_EST_VC114,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC01_MOE_VC114,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC02_EST_VC114,Foreign born; Born in Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC02_MOE_VC114,Foreign born; Born in Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC03_EST_VC114,Foreign born; Born in Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC03_MOE_VC114,Foreign born; Born in Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC04_EST_VC114,Foreign born; Born in South Central Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC04_MOE_VC114,Foreign born; Born in South Central Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC05_EST_VC114,Foreign born; Born in South Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC05_MOE_VC114,Foreign born; Born in South Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC06_EST_VC114,Foreign born; Born in Western Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC06_MOE_VC114,Foreign born; Born in Western Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC01_EST_VC115,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC01_MOE_VC115,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC02_EST_VC115,Foreign born; Born in Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC02_MOE_VC115,Foreign born; Born in Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC03_EST_VC115,Foreign born; Born in Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC03_MOE_VC115,Foreign born; Born in Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC04_EST_VC115,Foreign born; Born in South Central Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC04_MOE_VC115,Foreign born; Born in South Central Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC05_EST_VC115,Foreign born; Born in South Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC05_MOE_VC115,Foreign born; Born in South Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC06_EST_VC115,Foreign born; Born in Western Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC06_MOE_VC115,Foreign born; Born in Western Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC01_EST_VC116,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC01_MOE_VC116,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC02_EST_VC116,Foreign born; Born in Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC02_MOE_VC116,Foreign born; Born in Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC03_EST_VC116,Foreign born; Born in Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC03_MOE_VC116,Foreign born; Born in Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC04_EST_VC116,Foreign born; Born in South Central Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC04_MOE_VC116,Foreign born; Born in South Central Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC05_EST_VC116,Foreign born; Born in South Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC05_MOE_VC116,Foreign born; Born in South Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC06_EST_VC116,Foreign born; Born in Western Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC06_MOE_VC116,Foreign born; Born in Western Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC01_EST_VC117,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC01_MOE_VC117,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC02_EST_VC117,Foreign born; Born in Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC02_MOE_VC117,Foreign born; Born in Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC03_EST_VC117,Foreign born; Born in Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC03_MOE_VC117,Foreign born; Born in Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC04_EST_VC117,Foreign born; Born in South Central Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC04_MOE_VC117,Foreign born; Born in South Central Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC05_EST_VC117,Foreign born; Born in South Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC05_MOE_VC117,Foreign born; Born in South Eastern Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC06_EST_VC117,Foreign born; Born in Western Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC06_MOE_VC117,Foreign born; Born in Western Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC01_EST_VC118,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC01_MOE_VC118,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC02_EST_VC118,Foreign born; Born in Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC02_MOE_VC118,Foreign born; Born in Asia; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC03_EST_VC118,Foreign born; Born in Eastern Asia; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
